Account ID,Campaign ID,Close Date,Closed Lost Reason,Contact ID,Created By ID,Created Date,Fiscal Quarter,Fiscal Year,Forecast Category,Industry,Interface Type,Last Activity,Last Stage Change Date,LDO,Lead Application,Lead Source,Opportunity ID,Owner ID,Primary Application,Primary Contact,Product Category,Product of Interest,Stage,Amount,Probability (%)
0015A00002PKwzsQAD,7015A000001zMbJQAU,30-09-2021,Not Applicable,0035A00003juQOoQAM,0055A000008zqzaQAA,24-09-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,06-05-2021,24-09-2020,FALSE,Not Specified,Website,0065A00001bomJ7QAI,0055A000008zqzaQAA,Biotherapeutics,0035A00003juQOoQAM,System,Rebel,Funnel,"$1,46,750.00 ",5
0015A000022T6qLQAS,No Campaign,30-09-2021,Not Applicable,0035A00003JkGL7QAN,0055A000008iLoOQAU,07-09-2018,3,2021,Pipeline,Government,Auto-Classic,08-06-2021,27-09-2019,FALSE,CWA,Website,0065A00000lelrIQAQ,0055A000008zqzaQAA,Proteomics,0035A00003JkGL7QAN,System,ZipChip,Quoted Funnel,"$1,04,279.00 ",30
0016e00002XUMZ3AAP,No Campaign,16-09-2021,Not Applicable,0036e00003qhYrJAAU,0055A00000BcmLYQAZ,10-05-2021,3,2021,Pipeline,Other,Unknown,20-05-2021,10-05-2021,FALSE,Not Specified,Field Sales,0066e00001e1C90AAE,0055A00000BcmLYQAZ,Other,0036e00003qhYrJAAU,System,Rebel,Quoted Funnel,"$1,19,758.50 ",30
0015A00002VnyrpQAB,No Campaign,24-09-2021,Not Applicable,0035A00003os5eTQAQ,0055A00000BNXCfQAP,05-03-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,15-06-2021,17-03-2021,FALSE,Not Specified,Field Sales,0065A00001dKrOKQA0,0055A00000Bnt5hQAB,No Application Selected,0035A00003os5eTQAQ,System,Rebel,Quoted Funnel,"$1,75,010.00 ",30
0015A00001xPBIDQA4,No Campaign,30-09-2021,Not Applicable,0035A00003nYajpQAC,0055A000008zqzaQAA,23-01-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,23-06-2021,23-06-2020,FALSE,Not Specified,Trade Show,0065A00001YxqoyQAB,0055A000008zqzaQAA,No Application Selected,0035A00003nYajpQAC,System,Rebel,Quoted Funnel,"$1,50,850.00 ",30
0015A00002Rg8OdQAJ,7015A000001zMbOQAU,30-09-2021,Not Applicable,0035A00003lSxmzQAC,0055A000008zqzaQAA,18-11-2020,3,2021,Pipeline,Other,Unknown,15-06-2021,20-11-2020,FALSE,Not Specified,Website,0065A00001cUjccQAC,0055A00000Bd4j9QAB,Other,0035A00003lSxmzQAC,System,Rebel,Funnel,"$2,09,431.35 ",5
0015A00001xOrX9QAK,7015A000001zOoBQAU,27-08-2021,Not Applicable,0036e00003qg0jiAAA,0055A00000Bnt5hQAB,26-04-2021,3,2021,BestCase,Biopharma/Pharmaceuticals,Auto-Ti,25-06-2021,27-04-2021,FALSE,Not Specified,Website,0066e00001dzBmsAAE,0055A00000Bnt5hQAB,Proteomics,0036e00003qg0jiAAA,System,ZipChip,Upside,"$1,11,390.00 ",70
0016e00002XSlfcAAD,No Campaign,30-07-2021,Not Applicable,0036e00003qfuNvAAI,0055A000008zqzaQAA,26-04-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,04-06-2021,06-05-2021,FALSE,Not Specified,Inside Sales,0066e00001dz7vQAAQ,0055A000008zqzaQAA,Biotherapeutics,0036e00003qfuNvAAI,Service,ZipChip,Quoted Funnel,"$10,000.00 ",30
0015A00002OKA2mQAH,7015A000001qVJTQA2,31-12-2021,Not Applicable,0035A00003igg10QAA,0055A000008zqzaQAA,21-08-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,20-04-2021,21-08-2020,FALSE,Not Specified,Field Sales,0065A00001bO9ynQAC,0055A000008zqzaQAA,No Application Selected,0035A00003igg10QAA,System,Rebel,Funnel,"$1,52,000.00 ",5
0013100001fr7EaAAI,7015A000001zMbNQAU,31-12-2021,Not Applicable,0036e00003qglDiAAI,0055A00000Bd4j9QAB,03-05-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,03-05-2021,03-05-2021,FALSE,Not Specified,Website,0066e00001e0AgJAAU,0055A00000Bd4j9QAB,Biotherapeutics,0036e00003qglDiAAI,System,Rebel,Funnel,"$2,09,431.35 ",5
0015A00002VpuNWQAZ,7015A000001zMbJQAU,31-10-2021,Not Applicable,0035A00003pmc3uQAA,0055A000008zqzaQAA,22-03-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,17-03-2021,22-03-2021,FALSE,Not Specified,Prospecting Journey,0065A00001dLsuiQAC,0055A000008zqzaQAA,Biotherapeutics,0035A00003pmc3uQAA,System,Rebel,Funnel,"$1,50,850.00 ",5
0015A000025dRLwQAM,7015A000001yWotQAE,31-12-2022,Not Applicable,0035A00003MevhnQAB,0055A000008iLoOQAU,04-10-2018,4,2022,Pipeline,Biopharma/Pharmaceuticals,Manual-Si,17-03-2021,01-03-2019,FALSE,Not Specified,Trade Show,0065A00000looKJQAY,0055A00000Bd0KeQAJ,Biotherapeutics,0035A00003MevhnQAB,System,ZipChip,Funnel,"$80,730.00 ",5
0015A00002DyJxEQAV,No Campaign,31-10-2021,Not Applicable,0035A00003oqZUOQA2,0055A00000BcmS5QAJ,23-02-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,01-04-2021,03-05-2021,FALSE,Not Specified,Field Sales,0065A00001dIvnDQAS,0055A00000BcmS5QAJ,No Application Selected,0035A00003oqp0NQAQ,System,Rebel,Quoted Funnel,"$1,87,462.00 ",30
0015A00002AQqaaQAD,7015A000001eFinQAE,31-12-2021,Not Applicable,0035A00003mcQBtQAM,0055A000008zqzaQAA,18-12-2020,4,2021,BestCase,Biopharma/Pharmaceuticals,Unknown,22-06-2021,20-04-2021,FALSE,Not Specified,Advertisement,0065A00001cpphmQAA,0055A000008zqzaQAA,No Application Selected,0035A00003mcQBtQAM,System,Rebel,Upside,"$1,83,010.00 ",70
0015A00002TDD9dQAH,7015A000001zMbJQAU,17-12-2021,Not Applicable,0035A00003nYUooQAG,0055A00000Bnt5hQAB,19-01-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,18-05-2021,26-02-2021,FALSE,Not Specified,Website,0065A00001csCrZQAU,0055A00000Bnt5hQAB,Biotherapeutics,0035A00003nYUooQAG,System,Rebel,Quoted Funnel,"$1,54,850.00 ",30
0015A00002QEk8YQAT,7015A000001zMbOQAU,16-12-2021,Not Applicable,0035A00003mb9UvQAI,0055A000008zqzaQAA,11-12-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,20-05-2021,11-12-2020,FALSE,Not Specified,Website,0065A00001colQEQAY,0055A00000BcmLYQAZ,Other,0035A00003mb9UvQAI,System,Rebel,Funnel,"$1,61,000.00 ",5
0015A00002Vr7w4QAB,7015A000001zOoBQAU,31-12-2021,Not Applicable,0035A00003pntt0QAA,0055A000008zqzaQAA,31-03-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Si,24-06-2021,31-03-2021,FALSE,Not Specified,Website,0065A00001dePyLQAU,0055A000008zqzaQAA,Proteomics,0035A00003pntt0QAA,System,ZipChip,Funnel,"$92,395.00 ",5
0015A00001xP48LQAS,7015A000001TgOTQA0,17-12-2021,Not Applicable,0035A00003EXFtGQAX,0055A000008iLoOQAU,07-10-2019,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,17-03-2021,23-10-2019,FALSE,Not Specified,Trade Show,0065A00001XaUTrQAN,0055A00000Bnt5hQAB,Biotherapeutics,0035A00003YxLRGQA3,System,Rebel,Funnel,"$1,54,850.00 ",5
0015A000028kLH8QAM,No Campaign,31-03-2021,Not Applicable,0035A00003QVU7GQAX,00531000007Es7rAAC,17-01-2019,1,2021,Pipeline,Military,Unknown,No Activity Recorded,02-04-2020,TRUE,CWAs,Website,0065A000011rPjDQAU,00531000007Es7rAAC,CWAs,0035A00003QVU7GQAX,Uncategorized,MX908,Qualified Opportunity,"$16,25,000.00 ",10
0015A00001yXjXgQAK,No Campaign,30-06-2020,Not Applicable,0035A00003GnlPTQAZ,00531000007MUoEAAW,07-02-2018,2,2020,Pipeline,International,Unknown,25-04-2019,10-02-2020,TRUE,Not Specified,Trade Show,0065A00000jSeCpQAK,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,Product Not Specified,Qualified Opportunity,"$7,22,808.96 ",10
0015A00002FrqviQAB,No Campaign,30-09-2021,Not Applicable,0035A00003eNPcrQAG,00531000007MUoEAAW,23-10-2019,3,2021,BestCase,Military,Unknown,10-04-2020,04-05-2020,TRUE,Not Specified,Field Sales,0065A00001XkJCvQAN,0055A00000Bd3dUQAR,CWAs;Drugs;All Hazards,0035A00003ZgbwbQAB,Uncategorized,MX908,Decision to Purchase,"$65,00,000.00 ",50
0015A00002FsKNzQAN,No Campaign,17-09-2021,Not Applicable,0035A00003Zh6DNQAZ,0055A00000BNpn5QAD,23-10-2019,3,2021,BestCase,Biopharma/Pharmaceuticals,Unknown,26-01-2021,17-11-2020,FALSE,Not Specified,Inside Sales,0065A00001XkcCcQAJ,0056e00000BdAUZAA3,No Application Selected,0035A00003Zh6DNQAZ,System,Rebel,Upside,"$1,28,340.00 ",70
0015A00002Uh6t4QAB,No Campaign,30-06-2021,Not Applicable,Unknown Contact,00531000007MUoEAAW,19-02-2021,2,2021,BestCase,International,Unknown,No Activity Recorded,26-04-2021,FALSE,Not Specified,Field Sales,0065A00001dI6DFQA0,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,MX908,Order Expected within 90 Days,"$2,53,335.20 ",70
001i000001MZ8IpAAL,7015A000001zMbNQAU,30-06-2021,Not Applicable,0035A00003fqOX5QAM,00531000007MUoEAAW,26-03-2021,2,2021,BestCase,International,Unknown,26-03-2021,10-05-2021,FALSE,Not Specified,Website,0065A00001de7cCQAQ,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,MX908,Order Expected within 90 Days,"$72,422.40 ",70
0015A00002LfXHNQA3,No Campaign,30-06-2021,Not Applicable,Unknown Contact,0055A00000BcmLTQAZ,22-04-2021,2,2021,BestCase,Federal,Unknown,No Activity Recorded,22-04-2021,FALSE,Not Specified,Inside Sales,0066e00001dyuDqAAI,00531000007KgPgAAK,No Application Selected,0035A00003ftY6NQAU,Uncategorized,MX908,Order Expected within 90 Days,"$2,052.68 ",70
0013100001lXbgHAAS,7015A000001eOy9QAE,30-06-2021,Not Applicable,00331000033Sx9oAAC,00531000007MUoEAAW,28-01-2021,2,2021,Forecast,State and Local,Unknown,29-06-2021,17-06-2021,FALSE,Not Specified,Inside Sales,0065A00001dANC8QAO,00531000007MUoEAAW,No Application Selected,00331000033Sx9oAAC,Uncategorized,MX908,Order Expected within 30 Days,"$19,305.00 ",90
0015A00002UfrwhQAB,No Campaign,30-04-2021,Not Applicable,Unknown Contact,0055A00000BnRGTQA3,08-02-2021,2,2021,Forecast,Military,Unknown,No Activity Recorded,29-03-2021,FALSE,Not Specified,Field Sales,0065A00001dCOZiQAO,0055A00000BnRGTQA3,No Application Selected,No Primary Contact,Uncategorized,MX908,Order Expected within 30 Days,"$16,91,720.12 ",90
001i000001MZ8IpAAL,No Campaign,30-06-2021,Not Applicable,Unknown Contact,00531000007MUoEAAW,20-07-2020,2,2021,Pipeline,Federal,Unknown,20-07-2020,01-03-2021,FALSE,Not Specified,Inside Sales,0065A00001bBQYLQA4,00531000007KgPgAAK,CWAs;All Hazards,No Primary Contact,Uncategorized,MX908,Qualified Opportunity,"$1,76,679.90 ",10
0015A000021OrGpQAK,No Campaign,30-06-2021,Not Applicable,0035A00003IOONWQA5,00531000007MUoEAAW,11-01-2021,2,2021,Pipeline,Federal,Unknown,No Activity Recorded,11-01-2021,FALSE,Not Specified,Webinar,0065A00001crX52QAE,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,MX908,Qualified Opportunity,"$3,90,636.00 ",10
0015A000022RrSyQAK,No Campaign,31-07-2021,Not Applicable,Unknown Contact,0055A00000BcmLTQAZ,08-02-2021,3,2021,BestCase,Military,Unknown,No Activity Recorded,03-05-2021,FALSE,Not Specified,Inside Sales,0065A00001dCPCGQA4,00531000007KgPgAAK,No Application Selected,No Primary Contact,Uncategorized,MX908,Order Expected within 90 Days,"$1,44,272.00 ",70
0013100001jStVZAA0,No Campaign,17-12-2021,Not Applicable,Unknown Contact,0055A00000BNXCfQAP,11-03-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,03-02-2021,25-01-2021,FALSE,Not Specified,Website,0065A00001ZPz5ZQAT,0055A00000BNXCfQAP,Biotherapeutics,0035A00003daHY5QAM,System,Rebel,Quoted Funnel,"$1,62,850.00 ",30
0015A00002PJKh7QAH,No Campaign,30-06-2021,Not Applicable,0035A00003ijGpJQAU,0055A000009sa63QAA,10-09-2020,2,2021,Forecast,State and Local,Unknown,01-02-2021,30-04-2021,FALSE,Not Specified,Inside Sales,0065A00001biNgwQAE,0055A000009sa63QAA,All Hazards,0035A00003ijGpJQAU,Uncategorized,MX908,Order Expected within 30 Days,"$77,097.00 ",90
0015A00002Ir5CyQAJ,No Campaign,30-07-2021,Not Applicable,0035A00003dY22tQAC,00531000007MUoEAAW,28-02-2020,3,2021,BestCase,State and Local,Unknown,28-02-2020,25-01-2021,FALSE,Not Specified,Field Sales,0065A00001ZNGaiQAH,0055A000009sa63QAA,Drugs,0035A00003dY22tQAC,Uncategorized,MX908,Decision to Purchase,"$71,937.00 ",50
0015A00001yXq6AQAS,No Campaign,31-12-2021,Not Applicable,Unknown Contact,00531000008F2qlAAC,18-02-2020,4,2021,BestCase,International,Unknown,No Activity Recorded,18-02-2020,FALSE,Not Specified,Field Sales,0065A00001ZFnaxQAD,00531000008F2qlAAC,CWAs;All Hazards,0035A00003GnzfxQAB,Uncategorized,MX908,Decision to Purchase,"$49,048.50 ",50
0016e00002ZwUdOAAV,No Campaign,31-12-2021,Not Applicable,Unknown Contact,00531000008F2qlAAC,11-09-2020,4,2021,Pipeline,International,Unknown,No Activity Recorded,11-09-2020,FALSE,Not Specified,Field Sales,0065A00001biRa2QAE,00531000008F2qlAAC,No Application Selected,0035A00003ZgeBrQAJ,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$53,952.75 ",30
0015A00002FpVaCQAV,No Campaign,30-09-2021,Not Applicable,0035A00003fpqkaQAA,0055A000008iLoOQAU,20-05-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,29-01-2021,18-01-2021,FALSE,Not Specified,Field Sales,0065A00001a6kSuQAI,00531000007KAu8AAG,Biotherapeutics;Metabolomics,0035A00003fpqkaQAA,System,ZipChip,Funnel,"$98,134.00 ",5
0015A00002CyJrvQAF,No Campaign,29-09-2021,Not Applicable,0035A00003eO8bfQAC,00531000007KAu8AAG,16-04-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,30-03-2021,12-02-2021,FALSE,Not Specified,Website,0065A00001Zk3GqQAJ,00531000007KAu8AAG,Biotherapeutics,0035A00003eO8bfQAC,System,ZipChip,Quoted Funnel,"$94,887.60 ",30
0013100001p5A0yAAE,No Campaign,31-12-2021,Not Applicable,0035A00003NH1KDQA1,0055A000008iLoOQAU,27-07-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,13-11-2020,28-01-2021,FALSE,Not Specified,Referral,0065A00001bKqjwQAC,00531000007KAu8AAG,Biotherapeutics;Metabolomics,0035A00003NH1KDQA1,System,ZipChip,Funnel,"$1,04,701.00 ",5
0013100001fr7EaAAI,7015A000001dE6uQAE,27-12-2021,Not Applicable,0035A00003EYQLSQA5,00531000008FRNUAA4,02-11-2017,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,26-03-2021,28-01-2021,FALSE,Biotherapeutics,Other,0065A00000iT9guQAC,00531000007KAu8AAG,Metabolomics,0035A00003EYQLSQA5,System,ZipChip,Funnel,"$18,159.00 ",5
0015A0000254KzrQAE,No Campaign,31-12-2021,Not Applicable,0035A00003eLlinQAC,00531000007KAu8AAG,26-03-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,26-03-2021,20-08-2020,FALSE,Not Specified,Field Sales,0065A00001ZbPlmQAF,00531000007KAu8AAG,Biotherapeutics;Metabolomics,0035A00003eLlinQAC,System,ZipChip,Funnel,"$98,134.00 ",5
0015A00002DSr9HQAT,No Campaign,30-06-2021,Not Applicable,0035A00003orq52QAA,00531000007KAu8AAG,04-03-2021,2,2021,Forecast,Biopharma/Pharmaceuticals,Auto-Bi,07-04-2021,25-06-2021,FALSE,Not Specified,Field Sales,0065A00001dKjJDQA0,00531000007KAu8AAG,Biotherapeutics,0035A00003orq52QAA,System,ZipChip,Commit,"$98,118.45 ",85
0015A000026BtwDQAS,No Campaign,27-09-2021,Not Applicable,0035A00003pptOzQAI,00531000007KAu8AAG,15-04-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,No Activity Recorded,24-06-2021,FALSE,Not Specified,Field Sales,0065A00001dgVIUQA2,00531000007KAu8AAG,Biotherapeutics,0035A00003pptOzQAI,System,ZipChip,Quoted Funnel,"$1,04,701.00 ",30
0015A00002DP0uEQAT,7015A000001zM0CQAU,15-08-2021,Non Responsive,0035A00003XAjBWQA1,0055A00000BNXCfQAP,23-09-2020,3,2021,Forecast,Biopharma/Pharmaceuticals,Unknown,23-06-2021,22-06-2021,FALSE,Not Specified,Trade Show,0065A00001bolD0QAI,0055A00000BNXCfQAP,No Application Selected,0035A00003XAjBWQA1,System,Rebel,Commit,"$1,62,850.00 ",90
0015A00002QFLtOQAX,7015A000001zMbJQAU,30-06-2021,Not Applicable,0035A00003mbwhuQAA,0055A00000BNXCfQAP,16-12-2020,2,2021,Forecast,CRO / CDMO,Unknown,14-06-2021,08-06-2021,FALSE,Not Specified,Trade Show,0065A00001cp4sTQAQ,0056e00000BdFO7AAN,Biotherapeutics,0035A00003mbwhuQAA,System,Rebel,Commit,"$1,61,650.00 ",90
0015A00002JOkAmQAL,7015A000001TiaAQAS,23-07-2021,Not Applicable,0035A00003aJ15uQAC,0055A000008iLoOQAU,02-12-2019,3,2021,BestCase,Biopharma/Pharmaceuticals,Unknown,22-10-2020,03-02-2021,FALSE,Not Specified,Eblasts,0065A0000112lyKQAQ,0056e00000BdAUZAA3,No Application Selected,0035A00003aJ15uQAC,System,Rebel,Upside,"$1,28,340.00 ",70
0015A00002NP4LrQAL,No Campaign,17-09-2021,Not Applicable,0035A00003lSwn8QAC,0055A00000BNpn5QAD,18-11-2020,3,2021,BestCase,Other,Unknown,08-04-2021,16-04-2021,FALSE,Not Specified,Field Sales,0065A00001cU8yjQAC,0056e00000BdAUZAA3,No Application Selected,0035A00003lSwn8QAC,System,Rebel,Upside,"$1,19,370.00 ",70
0015A00002TEAg4QAH,No Campaign,24-09-2021,Not Applicable,0035A00003nZc1vQAC,0055A00000BNpn5QAD,26-01-2021,3,2021,Forecast,Biopharma/Pharmaceuticals,Auto-Ti,26-01-2021,26-01-2021,FALSE,Not Specified,Field Sales,0065A00001dABQuQAO,0056e00000BdAUZAA3,Metabolomics,0035A00003nZc1vQAC,System,ZipChip,Commit,"$64,444.31 ",90
0015A00002VqpT4QAJ,7015A000001ePngQAE,29-06-2021,Not Applicable,0035A00003pnactQAA,0055A00000BcmLYQAZ,30-04-2021,2,2021,Forecast,Other,Manual-Ti,18-05-2021,30-04-2021,FALSE,Not Specified,Website,0066e00001e01clAAA,0055A00000BcmLYQAZ,Biotherapeutics,0035A00003pnactQAA,System,ZipChip,Commit,"$37,716.25 ",90
0013100001puTdTAAU,No Campaign,31-12-2021,Not Applicable,00331000034lVr7AAE,0055A00000Bb2djQAB,08-01-2021,4,2021,BestCase,Biopharma/Pharmaceuticals,Auto-Ti,04-03-2021,22-01-2021,FALSE,Not Specified,Referral,0065A00001crIxhQAE,0055A00000Bnt5hQAB,No Application Selected,00331000034lVr7AAE,System,ZipChip,Upside,"$22,050.00 ",70
0015A00002QEKLLQA5,No Campaign,31-03-2022,Not Applicable,0035A00003k9cudQAA,0055A00000BNpn5QAD,08-12-2020,1,2022,Forecast,Biopharma/Pharmaceuticals,Unknown,11-03-2021,21-04-2021,FALSE,Not Specified,Field Sales,0065A00001baTTSQA2,0056e00000BdAUZAA3,No Application Selected,0035A00003k9cudQAA,System,Rebel,Commit,"$1,10,402.21 ",90
0015A00002UeeWqQAJ,No Campaign,30-09-2021,Not Applicable,0035A00003na1NpQAI,0055A00000BNXCfQAP,28-01-2021,3,2021,Pipeline,Other,Unknown,07-06-2021,09-06-2021,FALSE,Not Specified,Field Sales,0065A00001dAUtYQAW,0055A00000BNXCfQAP,No Application Selected,0035A00003na1NpQAI,System,Rebel,Quoted Funnel,"$1,70,144.00 ",30
0013100001qvZsSAAU,No Campaign,31-12-2021,Not Applicable,Unknown Contact,0055A000008iLmwQAE,17-08-2019,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,06-04-2021,08-04-2021,FALSE,Not Specified,Referral,0065A00001X8d0nQAB,0055A00000BNXCfQAP,No Application Selected,0035A00003hkbvvQAA,System,Rebel,Quoted Funnel,"$1,52,000.00 ",30
0015A00002QE5ixQAD,7015A000001qVJTQA2,31-12-2021,Not Applicable,0035A00003bdBPIQA2,0055A000008zqzaQAA,12-06-2019,4,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,23-06-2021,02-03-2020,FALSE,Not Specified,Field Sales,0065A00001Ti9X0QAJ,0055A00000Bd4j9QAB,No Application Selected,0035A00003bdBPIQA2,System,Rebel,Quoted Funnel,"$1,40,000.00 ",30
0015A000022QwMlQAK,No Campaign,30-09-2021,Not Applicable,0035A00003ZhDnoQAF,0055A000008iLoOQAU,24-10-2019,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,19-03-2021,11-02-2021,FALSE,Not Specified,Referral,0065A00001XmDm8QAF,00531000007KAu8AAG,Biotherapeutics,0035A00003ZhDnoQAF,System,ZipChip,Funnel,"$98,134.00 ",5
0015A00002CSHNZQA5,No Campaign,30-09-2021,Not Applicable,0035A00003Uap2VQAR,00531000007KAu8AAG,09-05-2019,3,2021,Pipeline,Academia,Auto-Classic,16-10-2020,25-03-2021,FALSE,Not Specified,Field Sales,0065A00001PtsCTQAZ,00531000007KAu8AAG,Biotherapeutics,0035A00003Uap2VQAR,System,ZipChip,Funnel,"$71,184.00 ",5
0015A00002HdOANQA3,No Campaign,23-12-2021,Not Applicable,0035A00003cbBtvQAE,00531000007KAu8AAG,05-02-2020,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Bi,31-07-2020,11-03-2021,FALSE,Not Specified,Inside Sales,0065A00001Z1fdiQAB,00531000007KAu8AAG,Biotherapeutics,0035A00003cbBtvQAE,System,ZipChip,Funnel,"$98,134.00 ",5
0013100001jbC8CAAU,No Campaign,29-04-2022,Not Applicable,0035A00003GHPlLQAX,0055A000008iLoJQAU,18-07-2019,2,2022,Pipeline,Academia,Auto-Ti,01-04-2021,18-07-2019,FALSE,Not Specified,Field Sales,0065A00001WkrWPQAZ,0055A00000Bd0KeQAJ,Biotherapeutics,0035A00003GHPlLQAX,System,ZipChip,Funnel,"$1,01,435.00 ",5
0015A00002EnoTcQAJ,7015A000001qXCFQA2,31-12-2021,Not Applicable,0035A00003YduGfQAJ,0055A000008iLoOQAU,18-09-2019,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Bi,20-07-2020,12-05-2021,FALSE,Other,Trade Show,0065A00001XKV4ZQAX,00531000007KAu8AAG,Biotherapeutics;Other,0035A00003YduGfQAJ,System,ZipChip,Quoted Funnel,"$98,134.00 ",30
0015A00001yVjjUQAS,No Campaign,30-09-2021,Not Applicable,0035A00003JjvHJQAZ,00531000007KAu8AAG,05-10-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,04-02-2021,25-03-2021,FALSE,Not Specified,Inside Sales,0065A00001bq0VgQAI,00531000007KAu8AAG,Biotherapeutics,0035A00003JjvHJQAZ,System,ZipChip,Funnel,"$26,950.00 ",5
0013100001p59k6AAA,7015A000001ThI4QAK,30-09-2021,Not Applicable,0035A00003JiYnsQAF,00531000007KAu8AAG,06-03-2020,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,26-02-2021,28-01-2021,FALSE,Not Specified,Referral,0065A00001ZP4NvQAL,00531000007KAu8AAG,Biotherapeutics,0035A00003JiYnsQAF,Consumables,ZipChip,Quoted Funnel,"$10,417.00 ",30
0015A00001xP48LQAS,No Campaign,24-09-2021,Not Applicable,0035A00003XWbrIQAT,00531000007KAu8AAG,05-10-2017,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,25-03-2021,13-01-2020,FALSE,Intact Proteins & Antibodies,Referral,0065A00000iSJHaQAO,0055A00000Bnt5hQAB,Biotherapeutics,0035A00003XWbrIQAT,System,ZipChip,Quoted Funnel,"$86,575.00 ",30
0013100001p5ATcAAM,No Campaign,30-12-2021,Not Applicable,0035A00003TB8zJQAT,00531000007KAu8AAG,04-03-2019,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,24-07-2020,24-03-2021,FALSE,Not Specified,Field Sales,0065A00001CKfZ2QAL,00531000007KAu8AAG,Biotherapeutics,0035A00003TB8zJQAT,System,ZipChip,Funnel,"$98,134.00 ",5
0015A000020x84PQAQ,7015A000001yXDUQA2,29-04-2022,Not Applicable,Unknown Contact,0055A00000Bd0KeQAJ,26-03-2021,2,2022,Pipeline,Biopharma/Pharmaceuticals,Auto-Ti,15-06-2021,15-04-2021,FALSE,Not Specified,Webinar,0065A00001de7J7QAI,0055A00000Bd0KeQAJ,Proteomics,0035A00003GHXNUQA5,System,ZipChip,Quoted Funnel,"$62,395.00 ",30
0013100001p5A0yAAE,No Campaign,15-07-2021,Not Applicable,0035A00003dax20QAA,00531000007KAu8AAG,25-06-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Manual-Bi,No Activity Recorded,25-06-2021,FALSE,Not Specified,Field Sales,0066e00001ebEm0AAE,00531000007KAu8AAG,Biotherapeutics,0035A00003dax20QAA,Consumables,ZipChip,Quoted Funnel,$0.00,30
0015A00002EnoTcQAJ,No Campaign,28-09-2021,Not Applicable,0035A00003YduGfQAJ,00531000007KAu8AAG,09-06-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Bi,No Activity Recorded,22-06-2021,FALSE,Not Specified,Field Sales,0066e00001eLkX9AAK,00531000007KAu8AAG,Metabolomics,0035A00003YduGfQAJ,Consumables,ZipChip,Quoted Funnel,$0.00,30
0015A00002K8C1bQAF,No Campaign,24-12-2021,Not Applicable,Unknown Contact,00531000007KAu8AAG,14-06-2021,4,2021,Pipeline,Biopharma/Pharmaceuticals,Auto-Classic,No Activity Recorded,14-06-2021,FALSE,Not Specified,Field Sales,0066e00001eMfHoAAK,00531000007KAu8AAG,Biotherapeutics,0036e00003s43odAAA,System,ZipChip,Funnel,$0.00,5
0016e00002ZwYm6AAF,No Campaign,30-06-2022,Not Applicable,Unknown Contact,00531000008F2qlAAC,21-06-2021,2,2022,Pipeline,International,Unknown,No Activity Recorded,21-06-2021,FALSE,Not Specified,Sales Seminar,0066e00001eaRHnAAM,00531000008F2qlAAC,No Application Selected,0035A00003ZgeBrQAJ,Uncategorized,MX908,Qualified Opportunity,$0.00,10
